-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.11407710578937530575043803173326539337123932994569673230529438882239654549272e-01 7.154905135132992405208773882490353125517051050232740966399002977263904571616337e-01 1
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.154905135132992405208773882490353125517051050232740966399002977263904571616251e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739781e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.35101562500000000000000000000000000000000000000000000000000000000000000000012e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751449e-01 6.909936959071289808458758777947826732642180728510475561836751446614856414875152e-01 0
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.35101562500000000000000000000000000000000000000000000000000000000000000000012e-01 6.909936959071289808458758777947826732642180728510475561836751446614856414875066e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998769e-01 0
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751449e-01 6.909936959071289808458758777947826732642180728510475561836751446614856414875152e-01 1
-8.351015625000000000000000000000000000000000000000000000000000000000000000000206e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.909936959071289808458758777947826732642180728510475561836751446614856414875066e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998769e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998597e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245658e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000179e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751449e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998683e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000179e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 6.950764988414906907917094628704914464787992448797519795930460035056364440998597e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245658e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 7.032421047102141106833766330219089929079615889371608264117877211939380493245572e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739781e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 6.542484694978735913333736121134037143329875245927077454993374150641284179763203e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751535e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 6.869108929727672709000422927190739000496369008223431327743042858173348388751449e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739781e-01 1
-8.663203125000000000000000000000000000000000000000000000000000000000000000000227e-01 -8.585156250000000000000000000000000000000000000000000000000000000000000000000114e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739609e-01 7.236561193820226604125445584004528589808674490806829434586420154146920623863312e-01 0
-8.663203125000000000000000000000000000000000000000000000000000000000000000000227e-01 -8.585156250000000000000000000000000000000000000000000000000000000000000000000114e-01 7.236561193820226604125445584004528589808674490806829434586420154146920623863226e-01 7.277389223163843703583781434761616321954486211093873668680128742588428649986756e-01 0
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.663203125000000000000000000000000000000000000000000000000000000000000000000141e-01 7.277389223163843703583781434761616321954486211093873668680128742588428649986584e-01 7.318217252507460803042117285518704054100297931380917902773837331029936676110287e-01 0
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.663203125000000000000000000000000000000000000000000000000000000000000000000141e-01 7.318217252507460803042117285518704054100297931380917902773837331029936676110201e-01 7.359045281851077902500453136275791786246109651667962136867545919471444702233818e-01 0
-8.663203125000000000000000000000000000000000000000000000000000000000000000000227e-01 -8.585156250000000000000000000000000000000000000000000000000000000000000000000114e-01 7.277389223163843703583781434761616321954486211093873668680128742588428649986584e-01 7.318217252507460803042117285518704054100297931380917902773837331029936676110287e-01 0
-8.663203125000000000000000000000000000000000000000000000000000000000000000000227e-01 -8.585156250000000000000000000000000000000000000000000000000000000000000000000114e-01 7.318217252507460803042117285518704054100297931380917902773837331029936676110201e-01 7.359045281851077902500453136275791786246109651667962136867545919471444702233818e-01 0
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739609e-01 7.236561193820226604125445584004528589808674490806829434586420154146920623863312e-01 1
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.507109375000000000000000000000000000000000000000000000000000000000000000000001e-01 7.236561193820226604125445584004528589808674490806829434586420154146920623863226e-01 7.277389223163843703583781434761616321954486211093873668680128742588428649986756e-01 1
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.195733164476609504667109733247440857662862770519785200492711565705412597739609e-01 7.236561193820226604125445584004528589808674490806829434586420154146920623863312e-01 1
-8.507109375000000000000000000000000000000000000000000000000000000000000000000087e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.236561193820226604125445584004528589808674490806829434586420154146920623863226e-01 7.277389223163843703583781434761616321954486211093873668680128742588428649986756e-01 1
-8.5851562500000000000000000000000000000000000000000000000000000000000000000002e-01 -8.429062499999999999999999999999999999999999999999999999999999999999999999999974e-01 7.27738922316384370358378143476161632195448621109387366868012874258842864998667e-01 7.359045281851077902500453136275791786246109651667962136867545919471444702233818e-01 1
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.663203125000000000000000000000000000000000000000000000000000000000000000000141e-01 7.359045281851077902500453136275791786246109651667962136867545919471444702233732e-01 7.399873311194695001958788987032879518391921371955006370961254507912952728357262e-01 0
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.663203125000000000000000000000000000000000000000000000000000000000000000000141e-01 7.399873311194695001958788987032879518391921371955006370961254507912952728357176e-01 7.440701340538312101417124837789967250537733092242050605054963096354460754480793e-01 0
